reviews,titles
아이고 이런것도 영화라고   저질 애들막장 대화만 나오고  문채원까지 저질스럽게 보임,오늘의 연애
내가 잠시 미챴나보다    종합 테러 선물 세트와 같은 영화였어    후우   ,오늘의 연애
화영이만 귀여움,오늘의 연애
기가막히고 코가막히는   ,오늘의 연애
제작진부터 출연진까지 쓰레기를 모아놓으면 이렇게 됩니다,오늘의 연애
이승기 문채원이 아까움   ,오늘의 연애
이승기 문채원으로 손익분기 넘긴 영화  감독님 왜 그러셨어요    ,오늘의 연애
그냥 안보는게 낫겠다  ,오늘의 연애
이승기의 마지막남은 거품까지 싹 걷어간 키친타올같은 영화 캬 명언이다 진짜 단 한 마디로 정의하네 제작비가 아깝고 배우스탭들 정신적육체적 노동의 가치까지 더해서  점은 드림,오늘의 연애
준수쌤 화이팅 ,오늘의 연애
드라마로 만들면 성공했을듯    설 연휴 드라마로 보기는 그나마       ,오늘의 연애
이승기의 마지막남은 거품까지 싹 걷어간 키친타올같은 영화 그래서인가 보는내내 더부룩하고 니글니글 손발이 오글거림,오늘의 연애
전반부로  점  끝까지 다보면  점 매기고 싶은 영화 마지막 장면  너무 유치해서 요즘 만들어진 영화맞나 의심이 들 정도 ,오늘의 연애
상황들이 재미있었는데 내용이 매끄럽게 이어지는거 같지는 않네요 그래도 연기자가 잘해줘서 그런 불평은 좀 수그러들음여 근대 썸이 아니라 이건 치정싸움인듯  ,오늘의 연애
연애 못한 연애고자이자 짝사랑만 해온 내 입장에서는 재밌게 봤다   이승기가 연기를  엘리베이터 앞에서 고백후에 까이고 나오는 장면처럼  처음부터 했으면 좋았을텐데 아쉽고  연기 초짜들을 데리고 문채원 혼자서 멱살잡이를 왜 시키냐 소녀가장이냐 ,오늘의 연애
배우들이 연기를 참 잘했는데   캐스팅도 화려해서 참 좋고   그런데 연출은 왜 이모냥이냐  네티즌들이 영화를 만들었나  ,오늘의 연애
문채원 나온 런닝맨을 뒤늦게 보고 영화를 찾아 보았다  요 밑에 인격 없는 네티즌들과 수준이 같은 영화  재미없는 영화와 악플다는 자신들이 같은 수준이라는 걸 모르는 걸까  한심한 네티즌,오늘의 연애
좋은 영화가 얼마나 많은데 이런 드라마만도 못한 영화를 봐야하나  초등생 딸도 재미없다고 딴거 보자고 하더라 ,오늘의 연애
장난쳐 이런것도영화라고 제작을하다니  티비로봐도 드라마보다못함 걍 캐스팅빨  연기들도왜케못혀   ,오늘의 연애
배우가 아닌 그냥 연예인들의 발연기도 모자라서 어설픈 나래이션이라니    마지막에 남녀 주연의 동시 낭독을 듣고 있자니 그냥 학예회가 생각났다  사랑은 꼭  말 로 풀어서 해야하는 것은 아니다  감각과 이미지만으로도 얼마든지 전달이 가능하다  감독의 전작들에 누가 되었던 오늘의 망작 ,오늘의 연애
한국영화계를 더럽힌 졸작에 망작   ,오늘의 연애
그래도 나름 재미있는데   먼놈의 악픅이 일케 많아    상큼해 ,오늘의 연애
중간에 보다가 관두려고 했는데  문채원때문에 끝까지 봤다  썸타는 두남녀 사이에 긴장감이 전혀 없었다는 것이 이 영화의 실패 원인이라고 봄 ,오늘의 연애
그냥저냥 머   그보다  문채원씨 현실적인 몸매시네용   ,오늘의 연애
이승기 문채원 연기 좋은데 시나리오 진짜 별로    썸도 사랑의 모습도 아름답지가 않네요  이승기 문채원 다음에는 좋은 시나리오와 감독님 만나시길     ,오늘의 연애
이승기씨  문채원씨  이서진씨  표정연기 정말 잘하시네요   스토리는 억지스러울지 몰라도 연기력이 너무 좋아 댓글 답니다   확실한 연기자들        ,오늘의 연애
영화가 더럽다  모든게 억지설정이다  이걸 보는게 인생이 낭비다  정말 ,오늘의 연애
여자사람친구 남자사라친구의 결정판  ,오늘의 연애
우상숭배 이승기 데리고 영화 찍으니 스토리가 산으로 가지  신도들은 볼만한 영화다  노잼,오늘의 연애
스토리가 부실하기 짝이없다,오늘의 연애
재미도 있고 공감가는 것도 있고 후반부가 좀 아쉽긴하지만 로코영화로서 가볍게 즐기기에는 충분한 영화 ,오늘의 연애
실망입니다  ,오늘의 연애
사랑과 우정 사이에 날씨를 붙인 오늘의 연애  안타깝게도 뻔하고 유치하다  그나마 배우들의 닭살 연기가 커버한 듯하지만 부족한 점이 많다   ,오늘의 연애
이런 스토리 이젠 정말 지친다   지쳐,오늘의 연애
     ,오늘의 연애
딱 평가만큼,오늘의 연애
답답한 스토리에 짜증나는 연기력에 어디서 본듯한 플롯들은 다 갖다 붙이고      ,오늘의 연애
영화 참   안타깝다   ,오늘의 연애
재미없다     썸을 떠올리면 느껴지는 설렘  이런 감정들이 쏙 빠진 로코  런닝타임이 길게 느껴진다  왜 둘 사이에 묘하게 흐르는 미묘한 감정들  문득 두근거려 당혹스러운 마음    이런 친구와 연인사이의 가장 핵심이 되는 것들을 다 빼먹었을까  로코의 존재 이유와도 같은 투사  감정이입이 전혀 안된다  ,오늘의 연애
이성간의 친구란 없다  그러나 내게도 여자친구는 없다 ,오늘의 연애
지금 내 옆에있는 여자사람친구를 한번더 보게 되었다 ,오늘의 연애
로맨틱 코미디를 표방하고 나온영화인데 너무뻔하고 억지설정 남발에 무튼 핵노잼    ,오늘의 연애
강약조절 실패한 로맨스,오늘의 연애
난 잼나게 잘 봤었는데  ,오늘의 연애
여러번 봤음에도 또 보고 싶음 ,오늘의 연애
하아   ,오늘의 연애
   ,오늘의 연애
결국에는 이용만 당하다 끝나네요,강남 1970
마지막씬 넘 맘이 짠하네요   ,강남 1970
 ,강남 1970
재밌게 잘 만들었네요  그런데 넝마주의시절엔 아역을 썼더라면 좀 더 설득력이 있지 않았을까 싶습니다  마지막에 다 죽는건 너무 허무하네요 ,강남 1970
개연성이 없다,강남 1970
국짐 매국노들이 나라를 어떻게 해처먹는지 보여주는 영화 ,강남 1970
유화 개감독아 거짓영화 찍느라  좋냐 ,강남 1970
정진영의 연기력이 절정의 경지에 오른 영화다 장례 묘지 매장의 격투씬은 삭제했어야 했지  그런 장면까지 왜 찍었을까,강남 1970
설현이 영화를 빛나게 했다 설현이 얼마나 예뻤는데    설현 비난하는 멧퇘지들 이해는 하지만 평점 갈가먹지 말고 치킨이나 시켜 먹어   ,강남 1970
이민호 연기가 왜이리 슬프고 마음이 아플까요        아낙 나올때 특히요        ,강남 1970
죽이고 죽이는 게임  잘봤습니다 ,강남 1970
소재와 스토리만 좋았습니다 ,강남 1970
별루,강남 1970
일제 감점기만 하더라도 서울의 중심은 영등포였다  당시 강북이 곧 서울이었고 강남 사람들은 강북 사람들을 선망하였다  박정희 각하의 지시로 경부고속도로가 깔리고 수방 사업으로 인한 공유수면 매립과 택지가 조성되면서 강남에 개발의 바람이 불기 시작했다  뒤이어 검찰청과 대학병원 국가기관들도 하나둘 강남으로 터를 옮기기 시작했다  무엇보다 지금의 강남이 있게 해준 사건은 강북에 있던 명문학교들이 자의 반 타의 반으로 강남에 이전하게 되면서다 ,강남 1970
죽고 죽이다 전멸,강남 1970
잘봤어요,강남 1970
   재밌네요  그 시절 문화양식 감상하는 것도 좋더라,강남 1970
설현은 누구 뒷배를 타서 저런 연기력으로 배우를 하지 ,강남 1970
설현 이쁘네 이민호 멋지고   ,강남 1970
이보다 더 재밌을 수 없다 ,강남 1970
이런소재로 그리고 이런 배우로 요거밖에 못 만들다니,강남 1970
영화와 같은 방식으로 부를 축적한 자들을 정당한 자산가로 인정할 수 없다 ,강남 1970
 ,강남 1970
인간의 본질을 미화하지 않고 잘 드러내고 있다 ,강남 1970
설현이 너무 예뻤다     액션도 좋았다     ,강남 1970
기생충보다 훨 낫다,강남 1970
스토리는 좋은데 연출이 좀 아쉽네   싸움장면 도끼질 넘 심하고   정사씬도 좀 넘치고    베끼고   재밌었기에 아쉬움이 더 남는   ,강남 1970
어디선가 본장면들,강남 1970
 ,강남 1970
재밌네,강남 1970
시간 가는 줄 모르게 잘 봤습니다  마지막에  이민호 철도씬에서 가슴 먹먹하고 여운이 많이남네요  주연두분 고생 참 많이하셨네요 ,강남 1970
설마했는데 변죽만 때리다 끝난 느낌 비열한 거리  이후로 별로   ,강남 1970
전라도출생   년생 감독의   년대영화 초가집도 없애고 마을길도 넓히고 새마을운동으로 서민들은 활기찼었지 영화는 깡패천지 조폭천지 조폭이 안나오면 영화를 못만드나,강남 1970
폭력만 빼고    왜 강남이 폭등하는지 정치권이   는지 알겟다   ,강남 1970
신간가는 줄 모르고 잤어요 완전 강추,강남 1970
머리 나쁜 애들은 헷갈려서 못본다     인간관계가 얽혀 있는데   파악 잘 못하면 그냥 저냥 조폭영화 ,강남 1970
온통 폭력물   ,강남 1970
기분참드럽다 보고나니  김래원좋아하는데 이민호 띄우고 김래원을 찐따로 만들어놨네 둘다연기잘하고 잘생겨서 좋긴했지만   그당시나 지금이나 돈의원리에의해 움직이고 역시권력의힘이란 대단한것  출신에따라 삶이정해진거란말인가 그 비리투성인파렴치들이 한자리잡고있으니     그리고 조폭 잔인한거 이런거없음 영화가 안되는건가 씁쓸하고 불편한현실을보니 기분드럽다,강남 1970
무삭제판 ,강남 1970
잘 봤어요,강남 1970
여기 설현도 출연했었나  왜몰랐지 ,강남 1970
나름 볼만함,강남 1970
억지로 감동을 주려고     년대의 신파물을 만들어 버렸네 ,강남 1970
스토리는 좋은데 생각보다는 재미가 없네,강남 1970
너무 좋았어요,강남 1970
참 재미없다,강남 1970
민호연기 잘하더라    래원 여기서도 벗다니 웃겼다  지수 배역 안어울리고,강남 1970
역시 기호  번    ,강남 1970
유하감독님 제발     힘쫌 빼시길 ,강남 1970
두미남배우가  넝마주이로 나온다   ,강남 1970
근대화 희생양 볼장 다보고 버리는 정부 왜 더러운일은 동네 건달들이 다하고 욕은 욕대로 먹냐  솔직히 거지가 저렇게 잘생겼냐 너무 오버했더라 잘생긴 거지 데려다,강남 1970
이민호 최고   ,강남 1970
다시한번 보고 감상후기 달련다  ,강남 1970
연기 정말 훌륭했고 많은 생각을 하게 한 영화였어요 ,강남 1970
볼만,강남 1970
괜찮네,강남 1970
재미 있는데 왜 ,강남 1970
생각보다 평점이 낮네    난 재미있게 봄  이거보고 이민호가 멋있다는 생각 첨으로해봄,강남 1970
멋진  두남자 아시아에서는 한국남자가  최고다,강남 1970
결국 주인공 두 명이 온갖 나쁜 시다 짓은 다 하고  둘 다 죽네   ,강남 1970
 ,강남 1970
뭔가 좀 어수선 하냐  ,강남 1970
 뒤죽박죽,강남 1970
       ,강남 1970
      ,강남 1970
재밌고 유쾌하고 귀여움  프라이빗 졸귀 짱귀,마다가스카의 펭귄
내가 동심을 잃은건지 영화가 망작인지 개연성없는 스토리 전개와 억지스러운 액션이 보는 내내 불편했다,마다가스카의 펭귄
말    필요 없음 재미짐,마다가스카의 펭귄
믿고보는 마펭시리즈  넘귀욥고 재밌고 다해먹음  ,마다가스카의 펭귄
아 꿀잼 진이이이짠 재밌다     ,마다가스카의 펭귄
재미있음,마다가스카의 펭귄
정말 재미있다  스토리나 갈등구조와 해소도 선을 넘지 않고 감정이입을 쉽게 할 수 있게 잘 짜여졌다  어려운 상황에서 자존심을 잃지 않는법  사랑하는 이를 위해 권위를 내려놓는법  이런 것을 표현하기가 쉽지 않은데 정말 맛깔나게 잘 표현했다  ,마다가스카의 펭귄
펭귄영화중 제일 재밌다,마다가스카의 펭귄
팽귄들의 세계일주,마다가스카의 펭귄
이런 유쾌한 애니가 좋다,마다가스카의 펭귄
조카들 보여줬는데    오히려 내가 빠져서봤다  통통튀는 귀요미 캐릭터들  익살스러운 대사들  ,마다가스카의 펭귄
처음부터 끝까지 존잼,마다가스카의 펭귄
잼있네요 ,마다가스카의 펭귄
마다가스카 특유의 분위기와 유쾌함을 여전히 즐기고 싶을때 딱 좋은 영화  영화를 보는동안 제작사의 상상력과 연출에 즐거웠다 ,마다가스카의 펭귄
